dealer_id,name,website,street,street2,zip,city,province,country,phone,email,fax,mobile,latitude,longitude,distance_m,rank,retailer_types,premium_partner,expert,premium_flagship,delivery_types,payment_methods,open_now,closes_at,benefits,badges,shop_hours,service_hours,found_via_query
C250996,RUBIX IBERIA (CATARROJA),https://es.rubix.com/,POLIGONO INDUSTRIAL DE CATARROJA CL 26 NAVE 22,,46470,CATARROJA,,ES,+34961667024,,,,39.399034,-0.39485,455283,,regular_dealer,True,True,False,,,False,,,expert-powertools; premium-partner; regular-dealer,,,"36.00000,2.49204"
C058811,NICOLAS ALVAREZ RUBIO,http://www.nar-valencia.com/,"SAN VICENTE MARTIR, 420",POLIGONO INDUSTRIAL TRES CANTOS,46017,VALENCIA,VALENCIA,ES,+34963776498,nar@nar-valencia.com,,,39.44459,-0.38737,459089,,regular_dealer,True,True,False,,,False,,,expert-powertools; premium-partner; regular-dealer,L: |08:00 - 13:30 H y 15:30 - 19:00 H | M: |08:00 - 13:30 H y 15:30 - 19:00 H | X: |08:00 - 13:30 H y 15:30 - 19:00 H | J: |08:00 - 13:30 H y 15:30 - 19:00 H | V: |08:00 - 13:30 H y 15:30 - 19:00 H | S: |09:00 - 13:00 H | D: |Cerrado,L: |08:00 - 13:30 H y 15:30 - 19:00 H | M: |08:00 - 13:30 H y 15:30 - 19:00 H | X: |08:00 - 13:30 H y 15:30 - 19:00 H | J: |08:00 - 13:30 H y 15:30 - 19:00 H | V: |08:00 - 13:30 H y 15:30 - 19:00 H | S: |09:00 - 13:00 H | D: |Cerrado,"36.00000,2.49204"
C058791,METALCO VALENCIA,https://prolians.es/,"CARRETERA ANTIGUA TORRENTE, S/N",POLÍGONO INDUSTRIAL VIRGEN DE LA SALUD,46950,CHIRIVELLA,VALENCIA,ES,+34963790203,comercial.levante@prolians.es,,,39.465453,-0.426113,462884,,TRADITIONAL_TRADE; regular_dealer,True,True,False,,,False,,,expert-powertools; offline-traditional-trade; premium-partner; regular-dealer,,,"36.00000,2.49204"
C058947,UNION STULEP,http://www.unionstulep.com,"CARRETERA CARRER DE PICANYA, 6Z",,46900,TORRENT,VALENCIA,ES,+34961588726,info@unionstulep.com,,,39.441278,-0.461456,462410,,regular_dealer,True,True,False,,,False,,,expert-powertools; premium-partner; regular-dealer,,,"36.00000,2.49204"
C058946,UNION STULEP,http://www.unionstulep.com,"CARRER DE LA CIUTAR DE LLIRIA, 106",POLIGONO INDUSTRIAL FUENTE DEL JARRO,46988,PATERNA,VALENCIA,ES,+34963645859,info@unionstulep.com,,,39.522441,-0.46394,469944,,regular_dealer,True,True,False,,,False,,,expert-powertools; premium-partner; regular-dealer,,,"36.00000,2.49204"
C002365,FERRETERIA CAMPOLLANO,http://www.ferreteriacampollano.com,"PARQUE EMPRESARIAL CAMPOLLANO. CALLE G, 35",PARQUE EMPRESARIAL CAMPOLLANO,2007,ALBACETE,ALBACETE,ES,+34967240112,consultasweb@ferreteriacampollano.com,,,39.013466,-1.879567,510717,50,BUILDING_CONSTRUCTION; ONLINE_PURE_PLAYER; TRADITIONAL_TRADE; regular_dealer,True,True,False,DELIVERY_TO_CONSTRUCTION; EXPRESS; HOME_DELIVERY; NORMAL; PICKUP,CASH; CREDITCARD; DEBIT; INVOICE; VISA,False,,company.b2b; company.b2c,construction; expert-powertools; express; offline-traditional-trade; premium-partner; regular-dealer,L: |08:00 - 13:30 H y 15:30 - 18:00 H | M: |08:00 - 13:30 H y 15:30 - 18:00 H | X: |08:00 - 13:30 H y 15:30 - 18:00 H | J: |08:00 - 13:30 H y 15:30 - 18:00 H | V: |08:00 - 13:30 H y 15:30 - 18:00 H | S: |Cerrado | D: |Cerrado,L: |08:00 - 13:30 H y 15:30 - 18:00 H | M: |08:00 - 13:30 H y 15:30 - 18:00 H | X: |08:00 - 13:30 H y 15:30 - 18:00 H | J: |08:00 - 13:30 H y 15:30 - 18:00 H | V: |08:00 - 13:30 H y 15:30 - 18:00 H | S: |Cerrado | D: |Cerrado,"36.00000,2.49204"
C065196,DYMFER SUMINISTROS INDUSTRIALES,http://www.dymfer.com/,"POLÍGONO INDUSTRIAL CAMPOLLANO, C/D, 18 NAVE 3",POLÍGONO INDUSTRIAL CAMPOLLANO,02007,ALBACETE,ALBACETE,ES,+34967592476,dymfer@dymfer.com,,,39.014915,-1.885787,511233,,regular_dealer,True,True,False,,,False,,,expert-powertools; premium-partner; regular-dealer,,,"36.00000,2.49204"
C058727,LA HERRAMIENTA BALEAR,http://www.laherramientabalear.com,"CARRER ALACANT, 60",POLÍGONO INDUSTRIAL SON BUGADELLES,07180,SANTA PONÇA,MALLORCA,ES,+34971695530,santaponsa@laherramientabalear.com,,,39.529705,2.510276,392469,,regular_dealer,True,False,False,,,False,,,premium-partner; regular-dealer,L: |08:00 - 17:00 H | M: |08:00 - 17:00 H | X: |08:00 - 17:00 H | J: |08:00 - 17:00 H | V: |08:00 - 17:00 H | S: |Cerrado | D: |Cerrado,L: |08:00 - 17:00 H | M: |08:00 - 17:00 H | X: |08:00 - 17:00 H | J: |08:00 - 17:00 H | V: |08:00 - 17:00 H | S: |Cerrado | D: |Cerrado,"36.00000,2.49204"
C078520,BRICO AITANA,https://www.bricoaitana.com,"AVENIDA VALL DE L'AGUART, 12",,03710,CALPE,ALICANTE,ES,+34965874566,info@bricoaitana.com,,,38.645202,0.051927,364736,,regular_dealer,True,False,False,,,False,,,premium-partner; regular-dealer,,,"36.00000,2.49204"
C058725,LA HERRAMIENTA BALEAR,http://www.laherramientabalear.com,"POIMA, 23 LOCAL 2",POLÍGONO INDUSTRIAL DE CAN VALERO,07011,PALMA DE MALLORCA,MALLORCA,ES,+34971253085,canvalero@laherramientabalear.com,,,39.598328,2.629603,400278,,regular_dealer,True,False,False,,,False,,,premium-partner; regular-dealer,L: |08:00 - 17:00 H | M: |08:00 - 17:00 H | X: |08:00 - 17:00 H | J: |08:00 - 17:00 H | V: |08:00 - 17:00 H | S: |Cerrado | D: |Cerrado,L: |08:00 - 17:00 H | M: |08:00 - 17:00 H | X: |08:00 - 17:00 H | J: |08:00 - 17:00 H | V: |08:00 - 17:00 H | S: |Cerrado | D: |Cerrado,"36.00000,2.49204"
C078519,BRICO AITANA,https://www.aitanacalpe.com,"CARRETERA NACIONAL 332, ENTRADA CALPE SUR",CENTRO COMERCIAL AITANA,03710,CALPE,ALICANTE,ES,+34965875454,info@aitanacalpe.com,,,38.660339,0.035123,366958,,regular_dealer,True,False,False,,,False,,,premium-partner; regular-dealer,,,"36.00000,2.49204"
C058882,SUMINISTROS BIGMAT,http://www.bigmat.es/materiales-de-construccion/bigmat_suministros,"CARRETERA BALSICAS - SAN JAVIER, KM20",,30591,BALSICAS,MURCIA,ES,+34968580193,suministrosbigmat@bigmat.es,,,37.818258,-0.964487,367802,,regular_dealer,True,False,False,,,False,,,premium-partner; regular-dealer,L: |08:00 - 14:00 H y 15:30 - 19:30 H | M: |08:00 - 14:00 H y 15:30 - 19:30 H | X: |08:00 - 14:00 H y 15:30 - 19:30 H | J: |08:00 - 14:00 H y 15:30 - 19:30 H | V: |08:00 - 14:00 H y 15:30 - 19:30 H | S: |08:00 - 13:00 H | D: |Cerrado,L: |08:00 - 14:00 H y 15:30 - 19:30 H | M: |08:00 - 14:00 H y 15:30 - 19:30 H | X: |08:00 - 14:00 H y 15:30 - 19:30 H | J: |08:00 - 14:00 H y 15:30 - 19:30 H | V: |08:00 - 14:00 H y 15:30 - 19:30 H | S: |08:00 - 13:00 H | D: |Cerrado,"36.00000,2.49204"
C058861,SIA SUMINISTROS INDUSTRIALES,http://www.siasuministros.com,"CARRETERA N344 KM 8,5",POLÍGONO INDUSTRIAL SAN PEDRO,30565,LA TORRES DE COTILLAS,MURCIA,ES,+34968388109,clientes@siasuministros.com,,,38.029351,-1.234655,400427,,regular_dealer,True,False,False,,,False,,,premium-partner; regular-dealer,L: |08:00 - 13:30 H y 16:00 - 19:00 H | M: |08:00 - 13:30 H y 16:00 - 19:00 H | X: |08:00 - 13:30 H y 16:00 - 19:00 H | J: |08:00 - 13:30 H y 16:00 - 19:00 H | V: |08:00 - 13:30 H y 16:00 - 19:00 H | S: |Cerrado | D: |Cerrado,L: |08:00 - 13:30 H y 16:00 - 19:00 H | M: |08:00 - 13:30 H y 16:00 - 19:00 H | X: |08:00 - 13:30 H y 16:00 - 19:00 H | J: |08:00 - 13:30 H y 16:00 - 19:00 H | V: |08:00 - 13:30 H y 16:00 - 19:00 H | S: |Cerrado | D: |Cerrado,"36.00000,2.49204"
C058509,CAN TAUET,,"CTRA. LA SAVINA, KM 2,400",,07860,SANT FRANCESC XAVIER,FORMENTERA,ES,+34971322460,canteuet@bigmat.es,,,38.710149,1.42925,315633,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"36.00000,2.49204"
C076862,VICENTE GUASCH Y CARDONA,,"AVENIA SANT JOAN DE LABRITJA, S/N",,07800,IBIZA,ILLES BALEARS,ES,+34971312400,contabilidad@vgcibiza.com,,,38.920433,1.439994,337728,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"36.00000,2.49204"
C069554,BRICO EIVISSA,https://www.hipercentro.com/es-brico/,"CARRETERA IBIZA-SAN ANTONIO, KM 3,700",,07800,IBIZA,ISLAS BALEARES,ES,34971551215,comunicacion@hipercentro.net,,,38.936732,1.416148,340049,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"36.00000,2.49204"
C076831,CA`N ROS CAMPOS,https://www.canroscampos.es/,"CAMI VELL DE CIUTAT, 46. NAVE B-4",,07630,CAMPOS,ILLES BALEARS,ES,+34971650962,info@canroscampos.com,,,39.437149,3.00561,384833,,regular_dealer,False,False,False,,,False,,,regular-dealer,L: |08:00 - 20:00 H | M: |08:00 - 20:00 H | X: |08:00 - 20:00 H | J: |08:00 - 20:00 H | V: |08:00 - 20:00 H | S: |08:00 - 20:00 H | D: |Cerrado,L: |08:00 - 20:00 H | M: |08:00 - 20:00 H | X: |08:00 - 20:00 H | J: |08:00 - 20:00 H | V: |08:00 - 20:00 H | S: |08:00 - 20:00 H | D: |Cerrado,"36.00000,2.49204"
C078627,GUILLERMO DURAN,https://gdurantienda.com/,"ILLES BALEARS, 40. POLÍGONO INDUSTRIAL SON BUGADELLAS",POLÍGONO INDUSTRIAL SON BUGADELLAS,07180,CALVIÀ,PALMA DE MALLORCA,ES,+34971699696,atencionalcliente@gduran.com,,,39.531727,2.509989,392694,,regular_dealer,False,False,False,,,False,,,regular-dealer,L: |07:00 - 19:00 H | M: |07:00 - 19:00 H | X: |07:00 - 19:00 H | J: |07:00 - 19:00 H | V: |07:00 - 19:00 H | S: |08:00 - 13:00 H | D: |Cerrado,L: |07:00 - 19:00 H | M: |07:00 - 19:00 H | X: |07:00 - 19:00 H | J: |07:00 - 19:00 H | V: |07:00 - 19:00 H | S: |08:00 - 13:00 H | D: |Cerrado,"36.00000,2.49204"
C078628,GUILLERMO DURAN,http://www.gduran.com/,"SON FONDO, 35",,07007,COLL DE'N REBASSA,PALMA DE MALLORCA,ES,+34971460000,atencionalcliente@gduran.com,,,39.554305,2.700794,395626,,regular_dealer,False,False,False,,,False,,,regular-dealer,L: |07:00 - 19:30 H | M: |07:00 - 19:30 H | X: |07:00 - 19:30 H | J: |07:00 - 19:30 H | V: |07:00 - 19:30 H | S: |08:00 - 13:00 H | D: |Cerrado,L: |07:00 - 19:30 H | M: |07:00 - 19:30 H | X: |07:00 - 19:30 H | J: |07:00 - 19:30 H | V: |07:00 - 19:30 H | S: |08:00 - 13:00 H | D: |Cerrado,"36.00000,2.49204"
C175898,BRICODEPOT (PALMA DE MALLORCA),https://www.bricodepot.es,HORT DE SES ÀNIMES S/N. POLÍGONO DE SERVICIOS DE LEVANTE,,7007,PALMA DE MALLORCA,PALMA DE MALLORCA,ES,+34971242572,,,,39.570632,2.673243,397335,,regular_dealer,False,False,False,,,False,,,regular-dealer,L: |07:00 - 21:00 H | M: |07:00 - 21:00 H | X: |07:00 - 21:00 H | J: |07:00 - 21:00 H | V: |07:00 - 21:00 H | S: |07:00 - 21:00 H | D: |Cerrado,L: |07:00 - 21:00 H | M: |07:00 - 21:00 H | X: |07:00 - 21:00 H | J: |07:00 - 21:00 H | V: |07:00 - 21:00 H | S: |07:00 - 21:00 H | D: |Cerrado,"36.00000,2.49204"
C003311,OBRAMAT PALMA,https://www.obramat.es/,"CAMI VELL DE SINEU, 20 E",,07007,PALMA DE MALLORCA,ILLES BALEARS,ES,+34971424821,info.palma@obramat.es,,,39.574416,2.686044,397802,,DIY; regular_dealer,False,False,False,,,False,,,diy; regular-dealer,L: |07:00 - 21:30 H | M: |07:00 - 21:30 H | X: |07:00 - 21:30 H | J: |07:00 - 21:30 H | V: |07:00 - 21:30 H | S: |07:00 - 22:00 H | D: |Cerrado,L: |07:00 - 21:30 H | M: |07:00 - 21:30 H | X: |07:00 - 21:30 H | J: |07:00 - 21:30 H | V: |07:00 - 21:30 H | S: |07:00 - 22:00 H | D: |Cerrado,"36.00000,2.49204"
C058659,FERRETERIA SON GARRIT,https://ferreteriasongarrit.es/,"CAMI DELS REIS, 117",,07013,PALMA DE MALLORCA,MALLORCA,ES,+34971793445,administracion@ferreteriasongarrit.com,,,39.585833,2.619281,398863,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"36.00000,2.49204"
C069516,LEROY MERLIN PALMA-MARRATXI,https://www.leroymerlin.es/,"CARRETERA PALMA-INCA PM-27, KM 3, 9",,07141,PALMA DE MALLORCA,ISLAS BALEARES,ES,+34971226131,,,,39.59138,2.672754,399639,,regular_dealer,False,False,False,,,False,,,regular-dealer,L: |08:00 - 22:00 H | M: |08:00 - 22:00 H | X: |08:00 - 22:00 H | J: |08:00 - 22:00 H | V: |08:00 - 22:00 H | S: |09:00 - 22:00 H | D: |Cerrado,L: |08:00 - 22:00 H | M: |08:00 - 22:00 H | X: |08:00 - 22:00 H | J: |08:00 - 22:00 H | V: |08:00 - 22:00 H | S: |09:00 - 22:00 H | D: |Cerrado,"36.00000,2.49204"
C078629,GUILLERMO DURAN,https://gdurantienda.com/,"CALLE DEL BUSQUERET, 20. POLÍGONO INDUSTRIAL CA NA LLORETA",POLÍGONO INDUSTRIAL CA NA LLORETA,07400,ALCUDIA,PALMA DE MALLORCA,ES,+34971578057,atencionalcliente@gduran.com,,,39.594241,2.610609,399777,,regular_dealer,False,False,False,,,False,,,regular-dealer,L: |07:30 - 18:00 H | M: |07:30 - 18:00 H | X: |07:30 - 18:00 H | J: |07:30 - 18:00 H | V: |07:30 - 18:00 H | S: |08:00 - 13:00 H | D: |Cerrado,L: |07:30 - 18:00 H | M: |07:30 - 18:00 H | X: |07:30 - 18:00 H | J: |07:30 - 18:00 H | V: |07:30 - 18:00 H | S: |08:00 - 13:00 H | D: |Cerrado,"36.00000,2.49204"
C058923,TALLERES GUILLAMON (TALLER DE ASISTENCIA TÉCNICA),http://www.talleresguillamon.com,"MERÇE RODOREDA, 11",,07004,PALMA DE MALLORCA,MALLORCA,ES,+34971752750,sat@talleresguillamon.com,,,39.595166,2.656293,400005,,regular_dealer,False,False,False,,,False,,,regular-dealer; service-center; service-partner,L-V: |7:00-14:30,L-V: |7:00-14:30,"36.00000,2.49204"
C069543,LEROY MERLIN PALMA CIUDAD,https://www.leroymerlin.es/,"CARRER DEL BISBE PERE DE PUIGDORFILA, 3. CENTRO COMERCIAL OCIMAX",CENTRO COMERCIAL OCIMAX,08040,PALMA DE MALLORCA,ISLAS BALEARES,ES,+34971212500,,,,39.596067,2.649485,400084,,regular_dealer,False,False,False,,,False,,,regular-dealer,L: |07:00 - 22:00 H | M: |07:00 - 22:00 H | X: |07:00 - 22:00 H | J: |07:00 - 22:00 H | V: |07:00 - 22:00 H | S: |07:00 - 22:00 H | D: |Cerrado,L: |07:00 - 22:00 H | M: |07:00 - 22:00 H | X: |07:00 - 22:00 H | J: |07:00 - 22:00 H | V: |07:00 - 22:00 H | S: |07:00 - 22:00 H | D: |Cerrado,"36.00000,2.49204"
C175906,LEROY MERLIN CALPE (COMPACT),https://www.leroymerlin.es/,"PARTIDA ESTACIÓN, 332, b-1",,3710,CALPE,ALICANTE,ES,+34966139444,,,,38.647257,0.033433,365887,,regular_dealer,False,False,False,,,False,,,regular-dealer,L: |08:00 - 22:00 H | M: |08:00 - 22:00 H | X: |08:00 - 22:00 H | J: |08:00 - 22:00 H | V: |08:00 - 22:00 H | S: |09:00 - 22:00 H | D: |Cerrado,L: |08:00 - 22:00 H | M: |08:00 - 22:00 H | X: |08:00 - 22:00 H | J: |08:00 - 22:00 H | V: |08:00 - 22:00 H | S: |09:00 - 22:00 H | D: |Cerrado,"36.00000,2.49204"
C162921,MATERIALES DE CONSTRUCCIÓN RAMPUIXA,https://rampuixa.com/productos/materiales-construccion/,"CARRETERA SAN JUAN KM 1,8",,7800,IBIZA,ISLAS BALEARES,ES,+34971313 512,comercial@rampuixa.com,,,39.595439,3.038843,402649,,regular_dealer,False,False,False,,,False,,,regular-dealer,L: |08:00 - 18:00 H | M: |08:00 - 18:00 H | X: |08:00 - 18:00 H | J: |08:00 - 18:00 H | V: |08:00 - 18:00 H | S: |08:00 - 13:00 H | D: |Cerrado,L: |08:00 - 18:00 H | M: |08:00 - 18:00 H | X: |08:00 - 18:00 H | J: |08:00 - 18:00 H | V: |08:00 - 18:00 H | S: |08:00 - 13:00 H | D: |Cerrado,"36.00000,2.49204"
C065120,BRICO MANACOR,,"CARRETERA PALMA-ARTA, KM 47.200",,07500,MANACOR - PALMA DE MALLORCA,ISLAS BALEARES,ES,+34971551215,comunicacion@hipercentro.net,,,39.57182,3.192322,401883,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"36.00000,2.49204"
C076833,BRICO CONSTRUCCION ROMICON,https://tienda.bricol.es/es/,"CALVARIO, 43",,03580,ALFAZ DEL PI,ALICANTE,ES,+34965887956,,,,38.584748,-0.098043,367507,,regular_dealer,False,False,False,,,False,,,regular-dealer,L: |08:30 - 14:00 H y 16:00 - 19:00 H | M: |08:30 - 14:00 H y 16:00 - 19:00 H | X: |08:30 - 14:00 H y 16:00 - 19:00 H | J: |08:30 - 14:00 H y 16:00 - 19:00 H | V: |08:30 - 14:00 H y 16:00 - 19:00 H | S: |09:00 - 13:30 H | D: |Cerrado,L: |08:30 - 14:00 H y 16:00 - 19:00 H | M: |08:30 - 14:00 H y 16:00 - 19:00 H | X: |08:30 - 14:00 H y 16:00 - 19:00 H | J: |08:30 - 14:00 H y 16:00 - 19:00 H | V: |08:30 - 14:00 H y 16:00 - 19:00 H | S: |09:00 - 13:30 H | D: |Cerrado,"36.00000,2.49204"
C073807,LEROY MERLIN FINESTRAT,https://www.leroymerlin.es/,"AVENIDA FINESTRAT, 11-13",,03509,FINESTRAT (BENIDORM),ALICANTE,ES,+34965595555,,,,38.53386,-0.171266,367271,,regular_dealer,False,False,False,,,False,,,regular-dealer,L: |07:00 - 22:00 H | M: |07:00 - 22:00 H | X: |07:00 - 22:00 H | J: |07:00 - 22:00 H | V: |07:00 - 22:00 H | S: |07:00 - 22:00 H | D: |Cerrado,L: |07:00 - 22:00 H | M: |07:00 - 22:00 H | X: |07:00 - 22:00 H | J: |07:00 - 22:00 H | V: |07:00 - 22:00 H | S: |07:00 - 22:00 H | D: |Cerrado,"36.00000,2.49204"
C042215,OBRAMAT FINESTRAT,https://www.obramat.es/,"AVINGUDA PAIS VALENCIA, 11. BULEVARD COMERCIAL",,03509,FINESTRAT,ALICANTE,ES,+34965594325,info.finestrat@obramat.es,,,38.535097,-0.181603,367962,,regular_dealer,False,False,False,,,False,,,regular-dealer,L: |07:00 - 21:30 H | M: |07:00 - 21:30 H | X: |07:00 - 21:30 H | J: |07:00 - 21:30 H | V: |07:00 - 21:30 H | S: |07:00 - 20:00 H | D: |09:00 - 15:00 H,L: |07:00 - 21:30 H | M: |07:00 - 21:30 H | X: |07:00 - 21:30 H | J: |07:00 - 21:30 H | V: |07:00 - 21:30 H | S: |07:00 - 20:00 H | D: |09:00 - 15:00 H,"36.00000,2.49204"
C076813,LEROY MERLIN ONDARA (COMPACT),https://www.leroymerlin.es/,"AVENIDA COSTA BLANCA, 12",FRENTE CENTRO COMERCIAL PORTAL DE LA MARINA,03760,ONDARA,ALICANTE,ES,+34966477593,,,,38.815559,0.022227,381525,,regular_dealer,False,False,False,,,False,,,regular-dealer,L: |08:00 - 22:00 H | M: |08:00 - 22:00 H | X: |08:00 - 22:00 H | J: |08:00 - 22:00 H | V: |08:00 - 22:00 H | S: |08:00 - 22:00 H | D: |Cerrado,L: |08:00 - 22:00 H | M: |08:00 - 22:00 H | X: |08:00 - 22:00 H | J: |08:00 - 22:00 H | V: |08:00 - 22:00 H | S: |08:00 - 22:00 H | D: |Cerrado,"36.00000,2.49204"
C069509,LEROY MERLIN TORREVIEJA (COMPACT),https://www.leroymerlin.es/,AVENIDA ROSA MAZÓN VALERO S/N. CENTRO COMERCIAL HABANERAS,CENTRO COMERCIAL HABANERAS,03180,TORREVIEJA,ALICANTE,ES,+34966927831,,,,37.990004,-0.686937,358650,,regular_dealer,False,False,False,,,False,,,regular-dealer,L: |08:30 - 22:00 H | M: |08:30 - 22:00 H | X: |08:30 - 22:00 H | J: |08:30 - 22:00 H | V: |08:30 - 22:00 H | S: |08:30 - 22:00 H | D: |Cerrado,L: |08:30 - 22:00 H | M: |08:30 - 22:00 H | X: |08:30 - 22:00 H | J: |08:30 - 22:00 H | V: |08:30 - 22:00 H | S: |08:30 - 22:00 H | D: |Cerrado,"36.00000,2.49204"
C073778,LEROY MERLIN LA ZENIA,https://www.leroymerlin.es/,"JADE, S/N. CENTRO COMERCIAL ORIHUELA",CENTRO COMERCIAL ORIHUELA,03189,LA ZENIA (ORIHUELA),ALICANTE,ES,+34965222340,,,,37.931913,-0.732737,358035,,regular_dealer,False,False,False,,,False,,,regular-dealer,L: |08:00 - 22:00 H | M: |08:00 - 22:00 H | X: |08:00 - 22:00 H | J: |08:00 - 22:00 H | V: |08:00 - 22:00 H | S: |08:00 - 22:00 H | D: |09:00 - 22:00 H,L: |08:00 - 22:00 H | M: |08:00 - 22:00 H | X: |08:00 - 22:00 H | J: |08:00 - 22:00 H | V: |08:00 - 22:00 H | S: |08:00 - 22:00 H | D: |09:00 - 22:00 H,"36.00000,2.49204"
C073809,LEROY MERLIN SAN PEDRO DEL PINATAR (COMPACT),https://www.leroymerlin.es/,CARRETERA N332 KM 33. CENTRO COMERCIAL DOS MARES,CENTRO COMERCIAL DOS MARES,30740,SAN PEDRO DEL PINATAR,MURCIA,ES,+34968198258,,,,37.822654,-0.808905,356601,,regular_dealer,False,False,False,,,False,,,regular-dealer,L: |09:00 - 22:00 H | M: |09:00 - 22:00 H | X: |09:00 - 22:00 H | J: |09:00 - 22:00 H | V: |09:00 - 22:00 H | S: |09:00 - 22:00 H | D: |10:00 - 21:00 H,L: |09:00 - 22:00 H | M: |09:00 - 22:00 H | X: |09:00 - 22:00 H | J: |09:00 - 22:00 H | V: |09:00 - 22:00 H | S: |09:00 - 22:00 H | D: |10:00 - 21:00 H,"36.00000,2.49204"
C162927,OBRAMAT ALICANTE,https://www.obramat.es/,"AVENIDA DE DENIA, 141",,3015,ALICANTE,ALICANTE,ES,+34966130071,info.alicante@obramat.es,,,38.372417,-0.456752,371190,,regular_dealer,False,False,False,,,False,,,regular-dealer,L: |07:00 - 21:00 H | M: |07:00 - 21:00 H | X: |07:00 - 21:00 H | J: |07:00 - 21:00 H | V: |07:00 - 21:00 H | S: |07:00 - 21:00 H | D: |Cerrado,L: |07:00 - 21:00 H | M: |07:00 - 21:00 H | X: |07:00 - 21:00 H | J: |07:00 - 21:00 H | V: |07:00 - 21:00 H | S: |07:00 - 21:00 H | D: |Cerrado,"36.00000,2.49204"
C069531,LEROY MERLIN ALICANTE,http://www.leroymerlin.es/,"AVENIDA ANTONIO RAMOS CARRATALA, S/N. PARQUE COMERCIAL VISTAHERMOSA",,03015,ALICANTE,ALICANTE,ES,+34965900028,,,,38.370169,-0.466645,371633,,regular_dealer,False,False,False,,,False,,,regular-dealer,L: |07:00 - 22:00 H | M: |07:00 - 22:00 H | X: |07:00 - 22:00 H | J: |07:00 - 22:00 H | V: |07:00 - 22:00 H | S: |07:00 - 22:00 H | D: |10:00 - 22:00 H,L: |07:00 - 22:00 H | M: |07:00 - 22:00 H | X: |07:00 - 22:00 H | J: |07:00 - 22:00 H | V: |07:00 - 22:00 H | S: |07:00 - 22:00 H | D: |10:00 - 22:00 H,"36.00000,2.49204"
C069558,LEROY MERLIN COCENTAINA (COMPACT),https://www.leroymerlin.es/,"AVENIDA L'ALTET, 2 (JUNTO A CARREFOUR)",,03820,COCENTAINA,ALICANTE,ES,+34965594315,,,,38.262819,-0.665539,376320,,regular_dealer,False,False,False,,,False,,,regular-dealer,L: |08:00 - 22:00 H | M: |08:00 - 22:00 H | X: |08:00 - 22:00 H | J: |08:00 - 22:00 H | V: |08:00 - 22:00 H | S: |08:00 - 22:00 H | D: |Cerrado,L: |08:00 - 22:00 H | M: |08:00 - 22:00 H | X: |08:00 - 22:00 H | J: |08:00 - 22:00 H | V: |08:00 - 22:00 H | S: |08:00 - 22:00 H | D: |Cerrado,"36.00000,2.49204"
C175836,EVERAK,https://www.everak.com/es/,"CARRETERA. DE DOLORES, 54",,3160,ALMORADI,ALICANTE,ES,+34965072847,info@everak.com,,,38.121889,-0.783004,374262,,regular_dealer,False,False,False,,,False,,,regular-dealer,L: |08:00 - 20:00 H | M: |08:00 - 20:00 H | X: |08:00 - 20:00 H | J: |08:00 - 20:00 H | V: |08:00 - 20:00 H | S: |08:00 - 13:30 H | D: |Cerrado,L: |08:00 - 20:00 H | M: |08:00 - 20:00 H | X: |08:00 - 20:00 H | J: |08:00 - 20:00 H | V: |08:00 - 20:00 H | S: |08:00 - 13:30 H | D: |Cerrado,"36.00000,2.49204"
C076880,FERRETERÍA Y SUMINISTROS GONZACAR,https://www.suministrosgonzacar.es/,"PORTUGAL, 2. POLÍGONO INDUSTRIAL LAS MAROMAS",POLÍGONO INDUSTRIAL LAS MAROMAS,03160,ALMORADI,ALICANTE,ES,+34600652896,ventas1@suministrosgonzacar.com,,,38.110709,-0.793702,374235,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"36.00000,2.49204"
C073774,LEROY MERLIN ELCHE,https://www.leroymerlin.es/,"ALMANSA, 68. POLÍGONO INDUSTRIAL EL CARRUS",POLÍGONO INDUSTRIAL EL CARRUS,03206,ELCHE,ALICANTE,ES,+34966619200,,,,38.277791,-0.722102,381144,,regular_dealer,False,False,False,,,False,,,regular-dealer,L: |07:00 - 22:00 H | M: |07:00 - 22:00 H | X: |07:00 - 22:00 H | J: |07:00 - 22:00 H | V: |07:00 - 22:00 H | S: |08:00 - 22:00 H | D: |Cerrado,L: |07:00 - 22:00 H | M: |07:00 - 22:00 H | X: |07:00 - 22:00 H | J: |07:00 - 22:00 H | V: |07:00 - 22:00 H | S: |08:00 - 22:00 H | D: |Cerrado,"36.00000,2.49204"
C076883,SUMINISTROS INDUSTRIALES CALLOSA,https://suministroscallosa.com/es,"CARRETERA CATRAL KM, 1",,03360,CALLOSA DE SEGURA,ALICANTE,ES,+34966757077,pedidosweb@suministroscallosa.com,,,38.129356,-0.859,380023,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"36.00000,2.49204"
