dealer_id,name,website,street,street2,zip,city,province,country,phone,email,fax,mobile,latitude,longitude,distance_m,rank,retailer_types,premium_partner,expert,premium_flagship,delivery_types,payment_methods,open_now,closes_at,benefits,badges,shop_hours,service_hours,found_via_query
C160338,MDM Group,,Ignacego Daszyńskiego 22,,63-500,OSTRZESZÓW,,PL,781315566,,,,51.421622,17.927675,45109,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"51.15595,17.43740"
C160292,ELMET,,WROCŁAWSKA 206,,62-800,KALISZ,,PL,627536933,,,,51.722268,18.014975,74615,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"51.15595,17.43740"
C119797,Imponar Sp. z o.o.,,KRASICKIEGO 44,,97-500,RADOMSKO,,PL,,,,,51.079347,19.430745,20976,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"51.15595,19.15610"
C066218,ELKAR,,BAWEŁANIANA 12A,,97-400,BEŁCHATÓW,,PL,727 777850,,,,51.36874,19.37312,28067,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"51.15595,19.15610"
C160381,TOOL SERWIS GRZEGORZ AUGUŚCIK,,WYSZYŃSKIEGO 70,,97-500,RADOMSKO,,PL,517460722,biuro@toolserwis.com,,,51.062535,19.460791,23670,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"51.15595,19.15610"
C093481,BIMEX BANACHOWSKI,,LIPOWA 9,,98-220,ZDUŃSKA WOLA,,PL,438233120,,,,51.60035,18.955213,51341,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"51.15595,19.15610"
C044253,EPI NARZĘDZIOWNIA,https://tool4you.pl/,ALEKSANDROWSKA 67/93,,91-205,ŁÓDŹ,,PL,,,,,51.799933,19.385157,73340,,ONLINE_PURE_PLAYER; regular_dealer,False,True,False,PICKUP; DELIVERY_TO_CONSTRUCTION; NORMAL,CASH; CREDITCARD; DEBIT; MOBILE; PAYPAL; INVOICE; PAYMENT_IN_ADVANCE,False,,,construction; expert-powertools; regular-dealer,Poniedziałek - Piątek |08:00 - 16:00,Poniedziałek - Piątek |08:00 - 16:00,"51.15595,19.15610"
C094024,ELIMA S.C.,,MOCHNACKIEGO 2,,97-500,RADOMSKO,,PL,446822038,,,,51.085156,19.421775,20143,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"51.15595,19.15610"
C160394,WINICJUSZ SZULC,,KOLONIA PLUCICE NR 51 A,,97-350,GORZKOWICE,,PL,446818096,,,,51.195965,19.611348,32044,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"51.15595,19.15610"
C122275,Madaks,,Franklina Roosevelta 14,,97-300,PIOTRKÓW TRYB.,,PL,733701100,,,,51.398272,19.688576,45800,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"51.15595,19.15610"
C160395,WINICJUSZ SZULC,,M.C.SKŁODOWSKIEJ 8,,97-300,PIOTRKÓW TRYB.,,PL,446486015,,,,51.408826,19.704059,47358,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"51.15595,19.15610"
C093435,TOP-NAR NARZĘDZIA PROFESJONALNE,,POGONOWSKIEGO 53,,90-619,ŁÓDŹ,,PL,,,,,51.766529,19.443004,70739,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"51.15595,19.15610"
C066260,ROBO-KOP,http://www.bosch.robo-kop.com.pl,POJEZIERSKA 91 A,,91-341,ŁÓDŹ,,PL,426540929,,,,51.799935,19.423382,73957,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"51.15595,19.15610"
C160371,SOLAR,,ROKICIŃSKA 162,,92-412,ŁÓDŹ,,PL,426775856,,,,51.755144,19.571403,72571,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"51.15595,19.15610"
C066251,NARZĘDZIOWNIA - BIS,,ROKICIŃSKA 312,,92-620,ŁÓDŹ,,PL,426717353,,,,51.745099,19.604144,72491,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"51.15595,19.15610"
C160258,ARKADIA,,Brzezińska 135,,95-040,KOLUSZKI,,PL,502651007,,,,51.754484,19.798918,80078,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"51.15595,19.15610"
C115274,MIWEX POLSKA S.C.,,SIENNA 20,,96-100,SKIERNIEWICE,,PL,,,,,51.973329,20.15497,114131,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"51.15595,19.15610"
C160304,F.H.U. ELEKTROMECHANIKA,https://kanto.org/,ul. Kościelna 20,,27-200,Starachowice,,PL,602761865,sklep.st@kanto.org.pl,,,51.042605,21.089492,19584,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"51.15595,20.87480"
C160378,TECHNOLAND,,LUBELSKA32,,26-600,RADOM,,PL,483652868,,,,51.398852,21.138925,32663,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"51.15595,20.87480"
C066219,Z.U.H. ELKOT K. KOTK,,UL.25-CZERWCA 71,,26-600,Radom,,PL,483639757,radom@elkot.com.pl,,,51.404014,21.164225,34146,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"51.15595,20.87480"
C160350,PHU VENDET Piotr Kobza,,ul. Warszawska 172,,26-617,Radom,,PL,483630364,phuvendet@gmail.com,,,51.441079,21.146527,36904,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"51.15595,20.87480"
C160262,AS-MET Sp. zoo Sp. k,https://www.as-met.pl/,Lubelska 53,,24-100,Puławy,,PL,81 887 72 73,pulawy@as-met.pl,,,51.41462,21.992687,82889,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"51.15595,20.87480"
C093503,AS-MET Sp. zoo Sp. k,,Energetyków 4,,20-954,Lublin,,PL,81 744 12 01,energetykow.lublin@as-met.pl,,,51.206732,22.556995,6193,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"51.15595,22.59350"
C160261,AS-MET Sp. zoo Sp. k,https://www.as-met.pl/,A. Grygowej 27,,20-260,Lublin,,PL,81 746 31 50,grygowej.lublin@as-met.pl,,,51.229601,22.620153,8397,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"51.15595,22.59350"
C160365,REMET S.C.,,ARMIIKRAJOWEJ6,,21-300,RADZYŃ PODL.,,PL,833521156,,,,51.784991,22.620484,69967,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"51.15595,22.59350"
C160366,REMET S.C.,,STODOLNA 18A,,21-400,ŁUKÓW,,PL,257983543,,,,51.933125,22.376865,87702,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"51.15595,22.59350"
C066228,GLOBEX Sp.z o.o.,,Słowiańska 57,,66-400,Gorzów Wielkopolski,,PL,957277234,,,,52.739132,15.20428,99014,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"52.23392,14.00000"
C093517,"P.H.U. ""RAM-BIT"" ZBI",,UL. JABŁONIOWA 31,,66-415,KŁODAWA,,PL,,biuro@ram-bit.pl,,,52.781155,15.233143,103278,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"52.23392,14.00000"
C160266,BESTOOLS,http://www.BESTOOLS.PL,Mickiewicza 29,,66-470,Kostrzyn n/O,,PL,48501125236,,,,52.591617,14.658012,59778,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"52.23392,14.00000"
C160342,MEZAR,http://www.mezar.pl,KOSTRZYŃSKA 12,,66-400,GORZÓW WLKP.,,PL,95 722 30 42,,,,52.723271,15.193285,97418,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"52.23392,14.00000"
C160362,RAM-BIT Centrum Narzędzi Prof..,http://ram-bit.pl,Niemcewicza 1A,,66-400,GORZÓW WLKP.,,PL,511 197 031,,,,52.735733,15.207349,98975,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"52.23392,14.00000"
C160363,RAM-BIT Centrum Narzędzi Profesjonalnych,http://ram-bit.pl,ŚLĄSKA 96,,66-400,GORZÓW WLKP.,,PL,511 197 032,,,,52.724458,15.237107,99965,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"52.23392,14.00000"
C066225,GLOBEX Sp.z o.o.,,Młyńska 13,,66-400,Gorzów Wielkopolski,,PL,957277239,,,,52.729339,15.23521,100151,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"52.23392,14.00000"
C160359,PUH TEST Centrum Spawalnictwa,,ŁUKASIŃSKIEGO 21,,66-400,GORZÓW WLKP.,,PL,957814922,,,,52.745256,15.274111,103311,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"52.23392,14.00000"
C066252,OLWRO,,OŚ. BOREK 10F,,64-510,WRONKI,,PL,672543865,,,,52.711466,16.391012,68155,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"52.23392,15.76013"
C160367,RF,,JANA HENRYKA DĄBROWSKIEGO 303,,60-406,POZNAŃ,,PL,618475658,,,,52.429041,16.850886,77223,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"52.23392,15.76013"
C066216,ELEKTRON,,HETMAŃSKA 11,,60-254,POZNAŃ,,PL,618662603,,,,52.392566,16.887998,78669,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"52.23392,15.76013"
C160293,ELMET S.A. POZNAŃ,,JARYSZKI 7,,62-023,GĄDKI,,PL,,m.balcerzak@elmet.com.pl,,,52.301951,17.045045,87757,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"52.23392,15.76013"
C160336,MAŁACHOWSKI I SPÓŁKA,,OFIAR GÓR MORZEWSKICH 16A,,64-800,CHODZIEŻ,,PL,672810900,,,,53.001621,16.918041,115739,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"52.23392,15.76013"
C066229,GLOBEX Sp.z o.o.,,Kazimierza Wielkiego 29,,66-300,Międzyrzecz,,PL,957277241,,,,52.447207,15.578233,26741,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"52.23392,15.76013"
C160364,RASTAR,,OGRODOWA 14,,64-700,CZARNKÓW,,PL,48501092477,,,,52.90055,16.560099,91743,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"52.23392,15.76013"
C127793,FIRMA MAC,,KOPERNIKA 1,,64-980,TRZCIANKA,,PL,672166210,,,,53.041692,16.464521,101615,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"52.23392,15.76013"
C160298,ELTECH POZNAŃ,,WĘGLOWA 1/3 LOK. NR 4,,60-122,POZNAŃ,,PL,,,,,52.38141,16.875364,77570,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"52.23392,15.76013"
C066203,BIGAR,,KORONKARSKA 13,,61-005,POZNAŃ,,PL,616507595,,,,52.417138,16.963402,84268,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"52.23392,15.76013"
C066227,GLOBEX Sp.z o.o.,http://poznan@globex.com.pl,Św. Michała 43,,61-119,Poznań,,PL,728400544,,,,52.414433,16.964174,84249,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"52.23392,15.76013"
C160276,C.T.N. ELEKTRO-SERWIS SP.Z O.O.,,ST. ZWIERZCHOWSKIEGO 15,,61-248,POZNAŃ,,PL,61 875 37 12,,,,52.375844,16.970577,83794,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"52.23392,15.76013"
C066276,W.P.H. ELMET S.A.,https://elmet.com.pl,Jaryszki 7,,62-023,Gądki,,PL,+ 48 61 873 16 54,bok@elmet.com.pl,,,52.334993,17.011158,85831,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"52.23392,15.76013"
C160392,VALDO GROUP Sp. z o.o.,,MAJAKOWSKIEGO 318,,61-066,POZNAŃ,,PL,616477800,,,,52.393149,17.018728,87364,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"52.23392,15.76013"
C066224,GLOBEX Sp.z o.o.,,Motylewska 48,,64-920,Piła,,PL,672145500,,,,53.129129,16.75804,120133,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"52.23392,15.76013"
C160356,PROSSPER,,Juliusza Słowackiego 1,,64-800,Chodzież,,PL,48535164772,,,,52.987938,16.914083,114448,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"52.23392,15.76013"
C160268,BIMEX,,KOŚCIUSZKI 14,,62-300,WRZEŚNIA,,PL,614366283,,,,52.32034,17.580079,10435,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"52.23392,17.52026"
C094108,BAMET,,HARCERSKA 12B,,63-000,ŚRODA WLKP,,PL,612850378,,,,52.224523,17.287399,15893,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"52.23392,17.52026"
C160269,BIMEX,,WITKOWSKA 117,,62-200,GNIEZNO,,PL,614254824,,,,52.513441,17.614966,31737,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"52.23392,17.52026"
C160259,ART. METAL,,SZARYCH SZEREGÓW 1 a,,62-500,KONIN,,PL,632441077,,,,52.208152,18.257227,50281,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"52.23392,17.52026"
C163223,DOMITECH Sp. z o.o.,,ul. Górzyskowo 2a,,85-157,Bydgoszcz,,PL,,,,,53.10652,17.977072,101795,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"52.23392,17.52026"
C124305,CBT Polska  Sp. Z O.O.,,TORUŃSKA 280,,85-831,BYDGOSZCZ,,PL,,,,,53.117227,18.071833,105017,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"52.23392,17.52026"
C068697,BIMEX,https://www.bimex.pl/,GUTOWO WIELKIE 7,,62-302,GUTOWO WIELKIE,,PL,614362444,,,,52.325617,17.60724,11788,,ONLINE_PURE_PLAYER; regular_dealer,False,False,False,PICKUP; DELIVERY_TO_CONSTRUCTION; EXPRESS; COLLECTION_POINT; NORMAL,CASH; CREDITCARD; MOBILE; INVOICE; BANK_TRANSFER; PAYMENT_IN_ADVANCE,False,,company.b2b; company.b2c,construction; express; regular-dealer,,,"52.23392,17.52026"
C160282,Centrum Techniczne Narzędziowiec,,"Piekary, os. Lazurowe 1",,62-200,Gniezno,,PL,880737677,,,,52.550889,17.554672,35320,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"52.23392,17.52026"
C160271,BIMEX / PSB MRÓWKA,,Ks. Wróblewskiego 2,,62-100,WĄGROWIEC,,PL,672567981,,,,52.807399,17.230968,66700,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"52.23392,17.52026"
C160260,ART. METAL,,OGRODOWA 21,,62-571,STARE MISTO,,PL,632406601,,,,52.188263,18.234603,48933,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"52.23392,17.52026"
C160399,WEKTOR S.C.,https://www.wektorino.pl,Metalowców 17,,88-100,INOWROCŁAW,,PL,668 365 088,wektor@wektorino.pl,,,52.808505,18.25341,80881,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"52.23392,17.52026"
C160344,OMEGA,,Metalowców 17,,88-100,INOWROCŁAW,,PL,52 351 04 09,wektor@wektorino.pl,,,52.808505,18.25341,80881,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"52.23392,17.52026"
C160296,ELTECH,,GRUNWALDZKA 109,,85-401,BYDGOSZCZ,,PL,523483310,,,,53.131344,17.971564,104317,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"52.23392,17.52026"
C160295,ELTECH,,TORUŃSKA 282,,85-831,BYDGOSZCZ,,PL,523483330,,,,53.116634,18.066605,104831,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"52.23392,17.52026"
C160348,PGN SALON TECHNICZNY,,Karola Szajnochy 4,,85-738,BYDGOSZCZ,,PL,523701530,,,,53.123732,18.061779,105456,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"52.23392,17.52026"
C160325,KONTAKT S.A.,,CHROBREGO 31A,,87-100,TORUŃ,,PL,566557500,,,,53.013943,18.546551,110996,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"52.23392,17.52026"
C160400,FLEWER S.C.,http://www.flewer.pl/,MALINOWSKIEGO 1,,87-100,TORUŃ,,PL,566553617,flewer@go2.pl,,,53.028047,18.695555,118688,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"52.23392,17.52026"
C160384,TYTAN,,Spółdzielcza 7,,99-300,KUTNO,,PL,242540255,,,,52.225362,19.339377,4128,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"52.23392,19.28039"
C160382,TYTAN,,KUTNOWSKA 74A,,09-500,GOSTYNIN,,PL,242358422,,,,52.413749,19.45823,23363,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"52.23392,19.28039"
C160383,TYTAN,,Rembielińskiego 10,,09-407,PŁOCK,,PL,242647021,,,,52.557988,19.69431,45684,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"52.23392,19.28039"
C160324,Karol,,Cegielna 2,,87-600,Lipno,,PL,+54 2872463,,,,52.842293,19.176252,68010,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"52.23392,19.28039"
C124438,LEWAKON,,WSPÓLNOTY 2,,05-152,CZĄSTKÓW MAZOWIECKI,,PL,696424582,biuro@lewakon.pl,,,52.391667,20.743433,100984,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"52.23392,19.28039"
C160321,Grupa X sp.j.,https://grupax.net.pl/,Chopina 47/1,,09-402,Płock,,PL,24 364 55 77,biuro@grupax.net.pl,,,52.554402,19.708371,45967,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"52.23392,19.28039"
C122184,PRONAR SP Z O.O.,,BIELSKA 54,,09-400,PŁOCK,,PL,24 2688289,pronar@pronar.net.pl,242688289,,52.559045,19.706267,46278,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"52.23392,19.28039"
C160307,FACHMAN,,OGRODOWA 13,,87-500,RYPIN,,PL,542807206,,,,53.061789,19.419824,92529,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"52.23392,19.28039"
C160297,ELTECH CIECHANÓW,,ŻORAWSKIEGO 5,,06-400,CIECHANÓW,,PL,,,,,52.871331,20.59898,113882,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"52.23392,19.28039"
C160309,FHB Elektronarzędzia,http://fhb-sklep.pl/,Rzymowskiego 30,,02-697,Warszawa,,PL,226470206,elektronarzedzia@fhb.pl,,,52.174613,21.003042,7071,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"52.23392,21.04053"
C160317,GEODIAM S.C.,https://geodiam.pl/,Modlińska 286,,03-152,Warszawa,,PL,608808125,biuro@geodiam.pl,,,52.299801,20.991534,8048,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"52.23392,21.04053"
C066271,TADO,,Trakt Lubelski 414,,04-667,Warszawa,,PL,324 111 111,sklep@praxer.pl,,,52.227278,21.140554,6851,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"52.23392,21.04053"
C160308,FHB Elektronarzędzia,http://fhb-sklep.pl/,Połczyńska 51,,01-336,Warszawa,,PL,226088742,narzedzia@fhb.pl,,,52.218236,20.91012,9051,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"52.23392,21.04053"
C160310,FHB Elektronarzędzia,http://fhb-sklep.pl/,Wał Miedzeszyński 200a,,04-886,Warszawa,,PL,226103155,sklep@fhb.pl,,,52.170341,21.156648,10610,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"52.23392,21.04053"
C093630,ANKER Magdalena Kłaczyńska,,AL. KRAKOWSKA 101,,05-090,RASZYN,,PL,22424 86 82,biuro@anker24.pl,,,52.161966,20.928103,11077,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"52.23392,21.04053"
C248464,FHB ELEKTRONARZĘDZIA,,DOMANIEWSKA 9/11 LOK. 149,,02-663,WARSZAWA,,PL,,,,,52.18277,21.019326,5867,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"52.23392,21.04053"
C160341,Merigo,https://merigo.pl/,Kokoryczki 3A/U1,,04-191,Warszawa,,PL,510510555,sklep@merigo.pl,,,52.234968,21.122496,5582,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"52.23392,21.04053"
C160375,TECHDAR SPÓŁKA Z O.O.,,MODLIŃSKA 175 A,,03-186,WARSZAWA,,PL,+48609197788,techdar@techdar.pl,,,52.318541,20.972751,10478,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"52.23392,21.04053"
C094120,ELWAR S.C,https://www.elwar.info,MODLIŃSKA 284A,,03-152,WARSZAWA,,PL,,,,,52.341527,20.954619,13315,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"52.23392,21.04053"
C160361,RAD-MAR Łukasz Wysocki,,ul. Graniczna 2,,05-816,Reguły,,PL,737895887,radmarwysocki@gmail.com,227238868,,52.165902,20.857942,14561,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"52.23392,21.04053"
C160291,"ELMAS, Sowa, Pawlak Sp. j.",https://elmas.com.pl/,LUBELSKA 32,,05-077,WESOŁA ZAKRĘT,,PL,,a.sowa@elmas.com.pl,,,52.216658,21.256038,14803,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"52.23392,21.04053"
C094245,DA - GROUP SP Z O.O,https://da-group.pl/,SIENKIEWICZA 191 C,,05-082,STARE BABICE,,PL,227229072,biuro@da-group.pl,,,52.263707,20.824748,15057,,regular_dealer,False,False,False,HOME_DELIVERY; DELIVERY_TO_CONSTRUCTION; EXPRESS; NORMAL; COLLECTION_POINT,INVOICE,False,,company.b2b,construction; express; regular-dealer,,,"52.23392,21.04053"
C160320,GRODNO,,MAŁOPOLE 2A,,05-252,DĄBRÓWKA,,PL,,,,,52.472552,21.284238,31272,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"52.23392,21.04053"
C160257,AGRO-METAL,,Rzekuń Kolonia 17,,07-411,OSTROŁĘKA,,PL,297644752,,,,53.042956,21.652755,98987,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"52.23392,21.04053"
C121450,MASTER Daniel Grala,,AL. WOJSKA POLSKIEGO 13,,07-401,OSTROŁĘKA,,PL,,,,,53.097045,21.602693,103185,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"52.23392,21.04053"
C160299,ELTECH SIEDLCE,,BRZESKA 56,,08-110,SIEDLCE,,PL,,,,,52.160797,22.28842,85434,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"52.23392,21.04053"
C093476,AW-NARZĘDZIA,,MAGAZYNOWA 4,,15-349,BIAŁYSTOK,,PL,857480162,,,,53.105216,23.132362,99426,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"52.23392,22.80066"
C160331,MAJSTER  S.J.,,BARANOWICKA 11,,15-554,BIAŁYSTOK,,PL,504 292 560,,,,53.117199,23.117447,100506,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"52.23392,22.80066"
C093994,BART,http://www.ebart.pl,SZOSA BARANOWICKA 56,,15-521,BIAŁYSTOK - ZAŚCIANKI,,PL,85 6623 264,sklep@ebart.pl,,,53.125488,23.237156,103407,,ONLINE_PURE_PLAYER; regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"52.23392,22.80066"
C160332,MAJSTER SP. JAWNA W.MIERZEJEWSKI,,BEMA 11,,15-369,Białystok,,PL,857427975,,,,53.12519,23.147869,101826,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"52.23392,22.80066"
C160306,F.H.U. PIRAMIDA,,Welecka 10 A,,72-006,Mierzyn,,PL,914624229,,,,53.429789,14.466789,33626,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"53.31189,14.00000"
C160267,BETA POLSKA SP Z .O.O.,,ŁUKASIŃSKIEGO 110,,71-215,SZCZECIN,,PL,913847450,,,,53.440029,14.48012,34888,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"53.31189,14.00000"
C117311,PAGAT,,Świerczeska 8,,71-066,Szczecin,,PL,914340081,,,,53.424992,14.501538,35570,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"53.31189,14.00000"
C044744,CENTRUM PNEUMATYKI,http://www.centrumpneumatyki.com.pl/,HEYKI 19/22,,70-642,SZCZECIN,,PL,914315526,,,,53.415449,14.555825,38634,,ONLINE_PURE_PLAYER; regular_dealer,False,False,False,PICKUP; EXPRESS; NORMAL,CREDITCARD; INVOICE; BANK_TRANSFER; PAYMENT_IN_ADVANCE,False,,,express; regular-dealer,poniedziałek - piątek |8.00 - 16.30,,"53.31189,14.00000"
C160360,PUH TEST Centrum Spawalnictwa,,DUBOIS 23,,70-610,SZCZECIN,,PL,,,,,53.437984,14.578784,40872,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"53.31189,14.00000"
C115628,ZEM-SERWIS,http://zem-serwis.pl/,DUBOIS 23,,70-526,SZCZECIN,,PL,914347988,,,,53.437984,14.578784,40872,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"53.31189,14.00000"
C160285,ELEKTROFLEX Agata Czerniawska,,Kościelna 52,,71-834,Szczecin,,PL,914648408,,,,53.492,14.611894,45237,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"53.31189,14.00000"
C066200,BEKAZET,,MACIEJOWICKA 36 BCE,,70-786,SZCZECIN,,PL,914626265,,,,53.37525,14.670569,45067,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"53.31189,14.00000"
C119121,HYDROELEKTROMET,,MIESZKA I 5 B,,72-400,KAMIEŃ POM.,,PL,913820896,,,,53.965756,14.77125,88715,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"53.31189,14.00000"
C094091,ZAMET POLSKA,,SPOKOJNA 37,,73-110,STARGARD SZCZECIŃSKI,,PL,915784447,,,,53.330079,15.028434,68334,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"53.31189,14.00000"
C121439,FIRMA ZAKONEK HELENA,,UL. SZCZECIŃSKA 31A,,75-122,KOSZALIN,,PL,,zakonek@wp.pl,,,54.184593,16.159025,99799,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"53.31189,15.80426"
C160349,PHU PASJA Elektronarzędzia,,RÓŻANA 1C,,75-220,KOSZALIN,,PL,+48 662 288 995,p.gajewska@pasja.koszalin.pl,,,54.197648,16.163644,101280,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"53.31189,15.80426"
C160398,ZUZIAK,,KORALOWA 1,,78-100,KOŁOBRZEG,,PL,943517644,,,,54.161487,15.531976,96148,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"53.31189,15.80426"
C160354,PROKMET,https://www.prokmet.com/,MIESZKA I-GO 11,,75-124,KOSZALIN,,PL,602487641,sprzedaz@prokmet.pl,,,54.190643,16.162788,100510,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"53.31189,15.80426"
C160397,ZAWADKA HENRYK,,SZEROKA 28,,75-814,KOSZALIN,,PL,94 316 09 33,,,,54.183722,16.183347,100091,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"53.31189,15.80426"
C160337,MAŁACHOWSKI I SPÓŁKA,,KOSSAKA 100,,64-920,PIŁA,,PL,672119800,,,,53.161765,16.768983,66334,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"53.31189,15.80426"
C160279,CENTRALA TECHNICZNA,,PILSKA 11,,78-400,SZCZECINEK,,PL,943742872,,,,53.684426,16.711504,72913,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"53.31189,15.80426"
